150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,97.42473298112164,150.0,2,0
150.0,150.0,150.0,114.06677514925558,79.39595939687415,0,0
150.0,150.0,150.0,104.82445223040247,73.09491180338046,1,0
150.0,150.0,150.0,150.0,76.84938611610576,5,0
150.0,150.0,150.0,150.0,150.0,5,0
150.0,150.0,150.0,150.0,150.0,4,0
127.17749743690176,150.0,150.0,150.0,150.0,4,0
116.95763440333162,103.20856153368014,150.0,150.0,150.0,4,0
150.0,108.54703195401753,77.12357123049462,79.34539527722785,150.0,3,0
150.0,150.0,78.93254116086403,52.524783494147464,51.59585412594675,2,0
150.0,150.0,150.0,47.80952414330008,36.19125150182339,4,0
150.0,150.0,150.0,150.0,150.0,5,0
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,144.8262279897438,150.0,150.0,-1,0
150.0,108.80802246016563,111.4422096747742,150.0,150.0,-1,0
85.58328291562943,69.85574814840531,80.46331119749865,150.0,150.0,-2,0
42.824164134345374,44.37016684404989,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-3,0
148.94509143126118,150.0,150.0,150.0,150.0,0,0
131.87656927571302,149.61575401196913,150.0,150.0,150.0,-1,0
118.2852555792685,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,133.61880528781597,150.0,0,0
150.0,150.0,148.33473757345382,106.4014492332952,110.38831650662057,-2,0
150.0,126.68804615473785,77.77504585148172,72.94376359643175,97.83599096308919,-1,1
150.0,47.6726918324575,35.21887680994909,37.042014295043536,58.580029200953526,0,1
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,144.20508978969477,0,0
150.0,150.0,150.0,142.88003795593724,125.25999238073679,-1,0
150.0,150.0,150.0,107.39925880532725,105.92517343241448,-3,0
150.0,150.0,74.31658265424443,74.4190452243218,109.33133096349802,0,1
150.0,52.87023486659992,36.32693789376665,36.32655578757419,52.86797288019645,0,1
150.0,150.0,150.0,150.0,150.0,4,0
74.12967373738776,150.0,150.0,150.0,150.0,4,0
49.74617978568745,51.87718485249043,81.09543371830543,150.0,150.0,3,1
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,145.58907022221516,148.18478230576312,-2,0
150.0,150.0,120.18039768810719,110.21563733329637,144.17489372717972,0,0
150.0,137.22833678924752,80.78499989121845,74.07200492769789,96.6114015749463,0,1
150.0,68.28625582110953,40.498819944138816,37.21274914154146,48.26885818488067,-2,1
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,98.75923471971039,150.0,-1,0
150.0,150.0,150.0,63.27896120066307,124.77675232990593,1,0
150.0,150.0,150.0,93.41946542412815,42.196715697830705,2,0
150.0,150.0,150.0,150.0,96.2135258782342,0,0
150.0,150.0,150.0,150.0,139.03188397845315,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,130.36415285654672,150.0,150.0,150.0,-1,0
107.01319000221282,101.52868158607943,125.55999022622599,148.25155927663096,150.0,-4,0
96.71102115339589,97.69668946979448,136.4780591723324,150.0,150.0,-4,0
100.39589510963802,150.0,150.0,142.6140749266353,150.0,-2,0
150.0,150.0,126.31022309262444,150.0,150.0,-1,0
150.0,150.0,69.46571920509729,150.0,150.0,-4,0
42.714370317570484,68.89157777176203,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,148.48884963206504,150.0,-2,0
134.4152131315547,126.12012283128617,113.61733431361813,132.56116315579314,150.0,-2,0
104.40027951928417,79.55329990381955,83.98593794349217,134.48501577784498,150.0,-3,0
52.83979937065495,57.12457926864179,95.29607023300436,150.0,150.0,-2,0
42.07897942956982,59.99905220434976,150.0,150.0,146.68910982547825,0,0
35.784230429034125,50.85456291353002,150.0,150.0,150.0,-3,0
62.573712111802884,150.0,150.0,143.57353700020587,123.00729822902066,0,0
87.64771837505818,150.0,150.0,124.59071744581756,106.61834824107709,5,0
55.86223752118631,59.192034541918574,95.21491346877896,150.0,150.0,3,1
44.0377638259154,30.595051250114285,30.76345894347564,45.0374641183297,150.0,2,1
150.0,134.80809282945847,113.35528874641182,134.80809282945845,150.0,0,0
150.0,117.11745461670971,98.7072675889774,117.56842158918236,150.0,1,0
150.0,97.64819599735468,70.12540967133222,72.6669403128432,112.66167019969191,0,1
150.0,45.85462403083292,33.19833622424266,34.377348377225964,52.87700498357045,0,1
150.0,135.38037391322882,113.86808686908054,135.45870827951424,150.0,-1,0
148.35852366195127,103.31299178196642,104.92569695216052,150.0,150.0,0,0
104.25122431566665,72.74640123896158,73.87303496055412,110.87866529651055,150.0,0,1
51.4892324722943,36.18114194456627,36.72643632070308,54.720058073228024,150.0,0,1
150.0,150.0,112.75033849097314,134.01187532485628,150.0,-2,0
116.20393959983657,100.96548198942011,124.13435318644234,150.0,150.0,-1,0
82.43136498134297,82.08688956068995,120.15281637532084,150.0,150.0,2,0
65.7818015917675,50.5377391535239,55.037049763530725,150.0,150.0,0,1
150.0,132.0625291173996,110.99900794964242,131.9346812226977,150.0,-1,0
144.30181884030756,100.42775006209473,101.94210004237382,150.0,150.0,0,0
100.17186859393966,69.86843589677109,70.91326095488238,106.31951199144989,150.0,0,1
47.35606200910246,33.292851764954406,33.7755888492934,50.21963353882071,150.0,0,1
150.0,133.88890665551426,112.57943733378451,133.87710124944755,150.0,2,0
150.0,150.0,124.01672932705492,100.80735548959288,115.95393981643142,0,0
150.0,150.0,92.96434883393395,75.65164373879941,86.94790900262848,-4,0
74.4545560898426,48.24141482789603,46.67631611531702,64.96488602620522,150.0,0,1
150.0,135.1892448055264,113.67495229215706,135.1892448055264,150.0,0,0
150.0,117.63819448745757,98.95535568568222,117.63840913169753,150.0,-1,0
112.61946633055771,72.842210249635,70.41397720396945,98.28220389071967,150.0,-2,1
42.37919447970383,37.44623544221538,46.415080102545076,107.4487856151829,150.0,1,1
150.0,150.0,110.33727690223732,131.20154862412522,150.0,3,0
122.51576872616491,150.0,150.0,110.58991783627371,104.00426329218796,3,0
71.25772516889337,109.99026510309628,150.0,150.0,150.0,0,0
68.59759204489661,106.0597889603726,144.16680851067898,150.0,150.0,1,0
57.94098276575365,75.71535998340516,110.31265166036889,111.15125742861451,150.0,5,0
58.097268942438255,38.386067609191905,37.462874670394314,52.62223447779554,87.45555078490555,1,1
95.17627559560918,150.0,150.0,142.9518995773831,150.0,0,0
95.25156017487187,150.0,150.0,139.67943650796352,150.0,0,0
95.27041840282132,150.0,150.0,139.64632770901054,150.0,-1,0
112.91784406772109,150.0,150.0,101.55346317787513,150.0,-1,0
150.0,150.0,150.0,71.42818080266339,61.0791417697169,1,0
142.41192420191936,150.0,150.0,67.80158923395025,49.47723444567546,3,0
111.04055390394613,134.07128479007676,150.0,150.0,76.42958141924773,2,0
96.54162653252519,91.10214548240897,123.36634859739415,150.0,150.0,2,0
81.68093500837766,59.058913909341136,61.43582420415027,95.75767672379969,150.0,2,1
150.0,150.0,117.77046747648679,140.07254852819793,150.0,0,0
150.0,150.0,103.08776037726608,122.66757965535406,150.0,2,0
150.0,150.0,83.32080573549713,75.33902067416675,96.65911101625036,0,0
150.0,150.0,46.9989212406034,42.60943988368325,54.49826184001775,1,1
150.0,131.36643615265083,110.55094340879293,131.56235787826617,150.0,1,0
150.0,150.0,101.39285185445053,99.98037724807402,143.84963648734936,1,0
150.0,150.0,80.36890394533648,69.17764392198383,83.9792820935235,1,1
150.0,150.0,54.62974673407967,41.03542128011861,43.7925681653812,0,1
150.0,132.2512622498174,111.19679151937233,132.30205118424982,150.0,0,0
